,path_x,numint,path_y,nom_ls,gs_uri,label,lab_num
3312,2023-03-13#pto#avant#0000009671372#738e376eeac5efd3aa9e2b553fe19880.jpeg,9671372,2023-03-13#pto#apres#0000009671372#05154c11e0579af0cdce7334bbe001e3.jpeg,9671372_911,9671372_911.jpeg,Same,0
3313,2023-03-10#pto#avant#0000019219981#e65e82c151462541c9213ff2c8ed459c.jpeg,19219981,2023-03-10#pto#apres#0000019219981#bc9ddfe99286b6bb46e90c25f696a341.jpeg,19219981_4361,19219981_4361.jpeg,Not enough context elements,0
3314,2023-03-10#pto#avant#0000029505904#8e455e01e6f268569e0cd6065f951d4f.jpeg,29505904,2023-03-10#pto#apres#0000029505904#155e9967c4eaa857a90fd4d8e08cdb5f.jpeg,29505904_10945,29505904_10945.jpeg,Same,0
3315,2023-03-17#pto#avant#0000023032028#acd6551e24bfae2c0dbf002a389e2f9d.jpeg,23032028,2023-03-17#pto#apres#0000023032028#3efc26964f88c2cac4871226db01a929.jpeg,23032028_5561,23032028_5561.jpeg,Same,0
3316,2023-03-13#pto#avant#0000015135529#fc7a12f21a9ef59848650aa64f9c03c5.jpeg,15135529,2023-03-13#pto#apres#0000015135529#4b84387dbead949b24d0689fa3379ec5.jpeg,15135529_1264,15135529_1264.jpeg,Same,0
3317,2023-03-13#pto#avant#0000017990981#418ba1ace1ef613e031601bc2d7f1799.jpeg,17990981,2023-03-13#pto#apres#0000017990981#9f2158cc483d73c9de6a35b2825c8ca5.jpeg,17990981_3571,17990981_3571.jpeg,Same,0
3318,2023-03-15#pto#avant#0000023862936#83de877e84a7eff2d54ff9cbaf97d96a.jpeg,23862936,2023-03-15#pto#apres#0000023862936#13113fad980a72ece186b141a07e44c9.jpeg,23862936_8475,23862936_8475.jpeg,Same,0
3319,2023-03-13#pto#avant#0000022626308#ec62134d4e7a81bea0a5099761ad9948.jpeg,22626308,2023-03-13#pto#apres#0000022626308#da5b9f3a390533e5cacedb83dafbdbdc.jpeg,22626308_5273,22626308_5273.jpeg,Same,0
3320,2023-03-13#pto#avant#0000019917475#e1138ddf82ec877232da4ac9564f51b0.jpeg,19917475,2023-03-13#pto#apres#0000019917475#afdd1d4ed54c72cf75e392d8306ce7d1.jpeg,19917475_4544,19917475_4544.jpeg,Same,0
3321,2023-03-13#pto#avant#0000022666994#4d7a143abac6efc021e7b21769379129.jpeg,22666994,2023-03-13#pto#apres#0000022666994#0df311827a5868a326d89748c2e537f4.jpeg,22666994_5428,22666994_5428.jpeg,Same,0
3322,2023-03-15#pto#avant#0000017970455#40e8836360ebd17c8d2ca9b5c28db1ed.jpeg,17970455,2023-03-15#pto#apres#0000017970455#09bc516c3ee06416fd05ae0a85811c99.jpeg,17970455_3319,17970455_3319.jpeg,Same,0
3323,2023-03-13#pto#avant#0000009175770#56cd3ee87ffe89c1d2ee50b767095986.jpeg,9175770,2023-03-13#pto#apres#0000009175770#f643d2dbe1f0d37206b0c0350fdb8077.jpeg,9175770_527,9175770_527.jpeg,Same,0
3324,2023-03-13#pto#avant#0000023247051#7fe92995dfac806c545ff5d5e9358f3f.jpeg,23247051,2023-03-13#pto#apres#0000023247051#cee7cab8c66dc80cb6fcf264202626d4.jpeg,23247051_6225,23247051_6225.jpeg,Same,0
3325,2023-03-10#pto#avant#0000017997587#3dd634a3d680c8038e79d957ac6a8daf.jpeg,17997587,2023-03-10#pto#apres#0000017997587#2a95294baf93a3e26b0686c29f9d609a.jpeg,17997587_3728,17997587_3728.jpeg,Same,0
3326,2023-03-08#pto#avant#0000022658979#85130ab23f8ab28a5782044bbaa3f1fd.jpeg,22658979,2023-03-08#pto#apres#0000022658979#670579dae2a8991a634d33ec54c878be.jpeg,22658979_5392,22658979_5392.jpeg,Same,0
3327,2023-03-21#pto#avant#0000024279977#783917ed0bd7368d68224979b8e97b3f.jpeg,24279977,2023-03-21#pto#apres#0000024279977#6198662707a0e9e8b1bb4026cb0602fe.jpeg,24279977_9632,24279977_9632.jpeg,Same,0
3328,2023-03-08#pto#avant#0000009181030#31f4cac61759d4d797e160d4e22bbb8c.jpeg,9181030,2023-03-08#pto#apres#0000009181030#ea07f4a33f60116af654eeb4dd1d5c75.jpeg,9181030_618,9181030_618.jpeg,Same,0
3329,2023-03-21#pto#avant#0000024567957#e99bc36354ec8d3866c62d3e43838fb4.jpeg,24567957,2023-03-21#pto#apres#0000024567957#b414cabca70d3d09c4958e0a81406a4b.jpeg,24567957_9946,24567957_9946.jpeg,Same,0
3330,2023-03-11#pto#avant#0000023798136#81de1cdb0f62291f52a20a77e37a481d.jpeg,23798136,2023-03-11#pto#apres#0000023798136#92e79551721955800fe5522512a44d89.jpeg,23798136_7387,23798136_7387.jpeg,Same,0
3331,2023-03-08#pto#avant#0000023788410#2d67bb617960a28d554b1a680051fd4b.jpeg,23788410,2023-03-08#pto#apres#0000023788410#727bd3cea9dbe7c5486937d41e038f88.jpeg,23788410_7262,23788410_7262.jpeg,Same,0
3332,2023-03-15#pto#avant#0000024381441#e0b0689f3ce07ec9926592bb18cbf606.jpeg,24381441,2023-03-15#pto#apres#0000024381441#635b5b8b3584caca34e67ac355653d41.jpeg,24381441_9694,24381441_9694.jpeg,Not same,1
3333,2023-03-16#pto#avant#0000023897113#b4927c052a3b688b344814c4f4ad4c83.jpeg,23897113,2023-03-16#pto#apres#0000023897113#37052534f6213bda71a01e3c23185403.jpeg,23897113_8609,23897113_8609.jpeg,Same,0
3334,2023-03-13#pto#avant#0000023273304#8d96a55c430f9db8bf1646569a1b8e00.jpeg,23273304,2023-03-13#pto#apres#0000023273304#f5b83c3872d4ef4f77f95482bccee800.jpeg,23273304_6837,23273304_6837.jpeg,Same,0
3335,2023-03-10#pto#avant#0000017668428#757eec440cb7e17bc123cbf6356f8d9d.jpeg,17668428,2023-03-10#pto#apres#0000017668428#50b1e901ee93f93cc8c7b35142b91945.jpeg,17668428_2131,17668428_2131.jpeg,Same,0
3336,2023-03-15#pto#avant#0000018004021#dbe1e8d3aba701424b9c2a93b344f9c0.jpeg,18004021,2023-03-15#pto#apres#0000018004021#a872b04df2bc01b870446a12e51a5f16.jpeg,18004021_3938,18004021_3938.jpeg,Same,0
3337,2023-03-10#pto#avant#0000024585546#e9d03ac88fe6b69797e5d46867d2261a.jpeg,24585546,2023-03-10#pto#apres#0000024585546#359a7b2b3340462a1e158a8f6b4e15b5.jpeg,24585546_10005,24585546_10005.jpeg,Same,0
3338,2023-03-14#pto#avant#0000017716056#a927b04089c6aa422c3874abd284fa5c.jpeg,17716056,2023-03-14#pto#apres#0000017716056#cf9503026e87478a38da7be2cb71eefc.jpeg,17716056_3070,17716056_3070.jpeg,Same,0
3339,2023-03-15#pto#avant#0000009174905#dfab5d0903d5ee1298399d7c9ec29b0b.jpeg,9174905,2023-03-15#pto#apres#0000009174905#4ea6df872b020d9492785949a88e7625.jpeg,9174905_517,9174905_517.jpeg,Same,0
3340,2023-03-10#pto#avant#0000024218345#df9badd668b5eacd3815680f5162bb00.jpeg,24218345,2023-03-10#pto#apres#0000024218345#4a8a38ba2230abc7d7a800f838aaa659.jpeg,24218345_9176,24218345_9176.jpeg,Same,0
3341,2023-03-10#pto#avant#0000023793385#a912a18fed15cbda2228585366ae5429.jpeg,23793385,2023-03-10#pto#apres#0000023793385#d7a0c1cb508b60ab4649421e5395e9c4.jpeg,23793385_7315,23793385_7315.jpeg,Same,0
3342,2023-03-10#pto#avant#0000003151274#2bd7425be976c8f095ed96c865489ca1.jpeg,3151274,2023-03-10#pto#apres#0000003151274#5dcc238b655d8860a2b1ca613fbeb0e7.jpeg,3151274_94,3151274_94.jpeg,Not enough context elements,0
3343,2023-03-09#pto#avant#0000017915704#e7a72f0150c09491200f7c9e07338a77.jpeg,17915704,2023-03-09#pto#apres#0000017915704#7ac17a64d586e5cab3e208e61d4976f1.jpeg,17915704_3227,17915704_3227.jpeg,Not enough context elements,0
3344,2023-03-08#pto#avant#0000023143298#1368a53cb7355a96a5f21032d03c4eb8.jpeg,23143298,2023-03-08#pto#apres#0000023143298#8a1d811932165b58eadc9c020d050985.jpeg,23143298_5579,23143298_5579.jpeg,Same,0
3345,2023-03-08#pto#avant#0000017670080#2554cc733f85316c1e40451192735955.jpeg,17670080,2023-03-08#point_penetration#apres#0000017670080#3005d416fe12fe18432525c1c4f7557f.jpeg,17670080_2149,17670080_2149.jpeg,Same,0
3346,2023-03-08#pto#avant#0000024565186#37fead2baaa2a5903e7d63789ba9156b.jpeg,24565186,2023-03-08#pto#apres#0000024565186#bc81a2be597fdac446d11bbd8873a03d.jpeg,24565186_9934,24565186_9934.jpeg,Same,0
3347,2023-03-15#pto#avant#0000017678289#07bb8ebe9838d14a8f624c6645e1a2f5.jpeg,17678289,2023-03-15#pto#apres#0000017678289#ad4b811e1cf2769349df7284ccb73f45.jpeg,17678289_2263,17678289_2263.jpeg,Same,0
3348,2023-03-16#pto#avant#0000024629471#2d6045de4307aa972b799de24d611547.jpeg,24629471,2023-03-16#pto#apres#0000024629471#0ca7973d451cd26c1af4e31c7bcb13ea.jpeg,24629471_10503,24629471_10503.jpeg,Same,0
3349,2023-03-08#pto#avant#0000023783186#e4faa1ae319c75197020e33111986f6b.jpeg,23783186,2023-03-08#pto#apres#0000023783186#9b884c6a883990fd43b8fcc70e8a86c5.jpeg,23783186_7221,23783186_7221.jpeg,Same,0
3350,2023-03-10#pto#avant#0000011220437#91aa5730bebadc692ad70a68186ff33a.jpeg,11220437,2023-03-10#pto#apres#0000011220437#9d703a2b78b5cd4691ae52445d5f17a1.jpeg,11220437_1032,11220437_1032.jpeg,Same,0
3351,2023-03-15#pto#avant#0000004085947#94920f406e64d63aded2e60f59bd8469.jpeg,4085947,2023-03-15#pto#apres#0000004085947#8e96d8f0ae3e3f2cef6b7c3f6307ac85.jpeg,4085947_187,4085947_187.jpeg,Same,0
3352,2023-03-18#pto#avant#0000023729814#410e2f2c0dbbd597ce8958aaa25e8983.jpeg,23729814,2023-03-18#pto#apres#0000023729814#79fe505bd1b0e86fb91328d88348d06d.jpeg,23729814_7047,23729814_7047.jpeg,Same,0
3353,2023-03-21#pto#avant#0000019955719#71bf548adb0151ebd407a3ea2348f9b4.jpeg,19955719,2023-03-21#pto#apres#0000019955719#fa3c5bac93075b4038f736396f41b068.jpeg,19955719_4770,19955719_4770.jpeg,Not same,1
3354,2023-03-21#pto#avant#0000015847967#917b4f930d32e05b9821346a51c7fb94.jpeg,15847967,2023-03-21#pto#apres#0000015847967#aa49e4bb92f2e5081e33b22910758ae0.jpeg,15847967_1696,15847967_1696.jpeg,Same,0
3355,2023-03-21#pto#avant#0000023266721#62a34d30ec48437d292f82f64e4640f0.jpeg,23266721,2023-03-21#pto#apres#0000023266721#d30dd4a92100adc7c9d290371ec27fc9.jpeg,23266721_6676,23266721_6676.jpeg,Same,0
3356,2023-03-08#pto#avant#0000019936502#e56fb3ca2b68bc80da1241add2d372da.jpeg,19936502,2023-03-08#pto#apres#0000019936502#ff13980cc8098f08c5be3f575d4c7daf.jpeg,19936502_4587,19936502_4587.jpeg,Same,0
3357,2023-03-13#pto#avant#0000015160928#74638d8b9db0e5524a229b96d6f3f9a1.jpeg,15160928,2023-03-13#pto#apres#0000015160928#f9303dad81a4db50d9802fbe83499e4e.jpeg,15160928_1390,15160928_1390.jpeg,Same,0
3358,2023-03-08#pto#avant#0000023957160#74d011403d65d8f0ada31b1f02120604.jpeg,23957160,2023-03-08#pto#apres#0000023957160#c87ddf46a356e7a54267fcc224b26b0d.jpeg,23957160_8872,23957160_8872.jpeg,Same,0
3359,2023-03-14#pto#avant#0000023828619#3874c1e10ea53d11e42b08b3295feabe.jpeg,23828619,2023-03-14#pto#apres#0000023828619#24f8a2f9a5e1d8ae05fa9b898b74b743.jpeg,23828619_8020,23828619_8020.jpeg,Same,0
3360,2023-03-14#pto#avant#0000024644790#16e366e5312b9b8aafd5386ebab5a21a.jpeg,24644790,2023-03-14#pto#apres#0000024644790#5d80f1f37eb01367bb6b2a6a8b0c719b.jpeg,24644790_10714,24644790_10714.jpeg,Not enough context elements,0
3361,2023-03-10#pto#avant#0000011219043#9515b70db3e5752c1a0773f6319f406a.jpeg,11219043,2023-03-10#pto#apres#0000011219043#a93dcf47f6dc170a5a4b6e81dde9838a.jpeg,11219043_1020,11219043_1020.jpeg,Same,0
3362,2023-03-17#pto#avant#0000023866466#5db6f04f98191968421c217bfb6ba4aa.jpeg,23866466,2023-03-17#pto#apres#0000023866466#a06cda27c1669daad13e7a0a6be26cd7.jpeg,23866466_8520,23866466_8520.jpeg,Not enough context elements,0
3363,2023-03-10#pto#avant#0000023932550#9b5c9f9b679fc2c05ceb366279d7de93.jpeg,23932550,2023-03-10#pto#apres#0000023932550#c9ee46eaa459e88299ee34e52a745e12.jpeg,23932550_8731,23932550_8731.jpeg,Same,0
3364,2023-03-17#pto#avant#0000024608754#06a8685a97427cda2f97d161af2ba432.jpeg,24608754,2023-03-17#pto#apres#0000024608754#bade5115cda66b6f4907699a110d2345.jpeg,24608754_10168,24608754_10168.jpeg,Not enough context elements,0
3365,2023-03-21#pto#avant#0000023865597#e7931921592cca6b3c18441074098799.jpeg,23865597,2023-03-21#pto#apres#0000023865597#10255e9f9231b1c8abb9e0b325131bba.jpeg,23865597_8508,23865597_8508.jpeg,Same,0
3366,2023-03-10#pto#avant#0000015177812#d4b9c0687c9e0d8a35764dbaae5ed594.jpeg,15177812,2023-03-10#pto#apres#0000015177812#163bf0730fb7898ae5cbce57b1fdd360.jpeg,15177812_1499,15177812_1499.jpeg,Same,0
3367,2023-03-18#pto#avant#0000019957426#c093d42e475fb69343b09d6179d8fee1.jpeg,19957426,2023-03-18#pto#apres#0000019957426#4a1c49a499ec42a116720cda0f467e51.jpeg,19957426_4773,19957426_4773.jpeg,Same,0
3368,2023-03-15#pto#avant#0000023976393#32ce193ce9a7369e00f75cf88ae357b0.jpeg,23976393,2023-03-15#pto#apres#0000023976393#77f940041f502eb84bf8f5f84f6f4831.jpeg,23976393_9003,23976393_9003.jpeg,Same,0
3369,2023-03-15#pto#avant#0000023788506#ebc10aa728467d21f5b6347d73cd1d94.jpeg,23788506,2023-03-15#pto#apres#0000023788506#8925b60d05b4be03e52433836cd527aa.jpeg,23788506_7263,23788506_7263.jpeg,Same,0
3370,2023-03-17#pto#avant#0000023920965#77adea1c0aeacb197d0fe1c07b0f129d.jpeg,23920965,2023-03-17#pto#apres#0000023920965#0df13a0d106fdb6e329e08a76616b873.jpeg,23920965_8679,23920965_8679.jpeg,Not enough context elements,0
3371,2023-03-08#pto#avant#0000017982037#c6de26f43aa1fae88c5124234d03ff19.jpeg,17982037,2023-03-08#pto#apres#0000017982037#b05754bfec813c39c8e11361ef81b061.jpeg,17982037_3419,17982037_3419.jpeg,Same,0
3372,2023-03-13#pto#avant#0000023807057#0bc4ecaf4a1af40c38028fa88efffc16.jpeg,23807057,2023-03-13#pto#apres#0000023807057#d10b1eec321127e78166c4eab70c7e5d.jpeg,23807057_7535,23807057_7535.jpeg,Same,0
3373,2023-03-13#pto#avant#0000023806308#325a9eb5998b634a5e2f53a5e1b1cb0c.jpeg,23806308,2023-03-13#pto#apres#0000023806308#0c0c6beb226f7bb5bbf6a91e39484166.jpeg,23806308_7526,23806308_7526.jpeg,Same,0
3374,2023-03-18#pto#avant#0000023835363#2f85aa9cd9122abb4c936170cbb3cbb3.jpeg,23835363,2023-03-18#pto#apres#0000023835363#c4f7ea0d46918046d860240b026d2fb7.jpeg,23835363_8134,23835363_8134.jpeg,Same,0
3375,2023-03-09#pto#avant#0000024564980#a1ede150e005834f0b56f6223aaf928f.jpeg,24564980,2023-03-09#pto#apres#0000024564980#cdddb822d355b8b9852a88fde7fbebc9.jpeg,24564980_9933,24564980_9933.jpeg,Same,0
3376,2023-03-14#pto#avant#0000029521820#951e622e6c852a77259dce6f43a81c6b.jpeg,29521820,2023-03-14#pto#apres#0000029521820#2958bc304ad8004dd2f94af53ae6a37f.jpeg,29521820_11007,29521820_11007.jpeg,Same,0
3377,2023-03-10#pto#avant#0000017660909#2549e9dc82b45998a5c45b7a98c0cc16.jpeg,17660909,2023-03-10#pto#apres#0000017660909#55613b7eec547b5aeb86b4e6b90bbf5c.jpeg,17660909_2058,17660909_2058.jpeg,Not same,1
3378,2023-03-13#pto#avant#0000023826107#b2e4fee56544213b73c7d8bb046f8615.jpeg,23826107,2023-03-13#pto#apres#0000023826107#5b7b18ddbd84d46ea45a39aa268c9002.jpeg,23826107_7955,23826107_7955.jpeg,Same,0
3379,2023-03-15#pto#avant#0000023831764#249fa162e87ea310908108c9a475e702.jpeg,23831764,2023-03-15#pto#apres#0000023831764#6208001544810485aed9c48840b9fd1c.jpeg,23831764_8078,23831764_8078.jpeg,Same,0
3380,2023-03-16#pto#avant#0000024639294#3aa884c3f3250169aa14bfd19fbe8650.jpeg,24639294,2023-03-16#pto#apres#0000024639294#6ddb5b989e96cb81459c7a161444933f.jpeg,24639294_10652,24639294_10652.jpeg,Same,0
3381,2023-03-08#pto#avant#0000023224790#90a42d22e31f654efeeb0f176d386379.jpeg,23224790,2023-03-08#pto#apres#0000023224790#c30c6ea668e6f6b5528d66967e0dc460.jpeg,23224790_5866,23224790_5866.jpeg,Same,0
3382,2023-03-10#pto#avant#0000015170808#4a6c3834b4e3ad8ee7976dbc71c69419.jpeg,15170808,2023-03-10#pto#apres#0000015170808#d2640161ecffd753da4e5c446967dcf7.jpeg,15170808_1453,15170808_1453.jpeg,Same,0
3383,2023-03-18#pto#avant#0000018021037#af4a0ccdbdc396ac545a8c4df458be87.jpeg,18021037,2023-03-18#pto#apres#0000018021037#e51f3e327beb284a8778524ddcaab103.jpeg,18021037_4218,18021037_4218.jpeg,Same,0
3384,2023-03-13#pto#avant#0000023807789#39671ba8935f84bafbfa0e967578d3fd.jpeg,23807789,2023-03-13#pto#apres#0000023807789#044454893e34bac7fa66e651ed307cf0.jpeg,23807789_7560,23807789_7560.jpeg,Same,0
3385,2023-03-13#pto#avant#0000018008758#7dde1e99ddfb405ec856e229e89c07d9.jpeg,18008758,2023-03-13#pto#apres#0000018008758#e7e6f5429a2f25302d8f74e0e03fbfc1.jpeg,18008758_4044,18008758_4044.jpeg,Same,0
3386,2023-03-21#pto#avant#0000030291878#071ec0c0cc6bc00d6711ec61bb38e6f3.jpeg,30291878,2023-03-21#pto#apres#0000030291878#ca22d686c30a08cd9df3242d5fdc62de.jpeg,30291878_11614,30291878_11614.jpeg,Same,0
3387,2023-03-15#pto#avant#0000024640896#e30250c5fc4dcba53d62a1cc3c99b8dc.jpeg,24640896,2023-03-15#pto#apres#0000024640896#9fdfb8db43c63412f9576c1a8a727942.jpeg,24640896_10668,24640896_10668.jpeg,Not same,1
3388,2023-03-15#pto#avant#0000022680371#167352d37ebfa5da39854102b82b7dde.jpeg,22680371,2023-03-15#pto#apres#0000022680371#e2111c6334f90dc22047c9fb469deae4.jpeg,22680371_5527,22680371_5527.jpeg,Same,0
3389,2023-03-10#pto#avant#0000023807331#6874409532538110b0c01389f4c5dd4c.jpeg,23807331,2023-03-10#pto#apres#0000023807331#994205a53dbb6aca7486a3343eb80ad1.jpeg,23807331_7544,23807331_7544.jpeg,Same,0
3390,2023-03-13#pto#avant#0000023233065#63b2f5f9cee4ce818be6f29447d8ce60.jpeg,23233065,2023-03-13#pto#apres#0000023233065#0c934b2da640967299c5e4748fa9487c.jpeg,23233065_5961,23233065_5961.jpeg,Same,0
3391,2023-03-15#pto#avant#0000023274721#a1b368a937b8bd5a4815824b0da017ce.jpeg,23274721,2023-03-15#pto#apres#0000023274721#b88a6cf0fd4531c19c4f31e3bca0d319.jpeg,23274721_6876,23274721_6876.jpeg,Same,0
3392,2023-03-13#pto#avant#0000023214110#37ed7c8988a0d3bff448ed7e09d78bf9.jpeg,23214110,2023-03-13#pto#apres#0000023214110#f6757981b0f2c9cc1f2634f4886f858a.jpeg,23214110_5778,23214110_5778.jpeg,Same,0
3393,2023-03-14#pto#avant#0000018005577#692f72d5bdbb2af75d7fa89b6aa8ec3b.jpeg,18005577,2023-03-14#pto#apres#0000018005577#84e671ec02765fd954296c55c85ebdcb.jpeg,18005577_3970,18005577_3970.jpeg,Same,0
3394,2023-03-15#pto#avant#0000023852017#575d35971e094c1d508df573ea450387.jpeg,23852017,2023-03-15#pto#apres#0000023852017#3d40d0fac641d07a76e982cec67037d2.jpeg,23852017_8371,23852017_8371.jpeg,Same,0
3395,2023-03-13#pto#avant#0000017683940#5aa64c1904c8786fa721318e6f772165.jpeg,17683940,2023-03-13#pto#apres#0000017683940#a5d23defd4dfd69d07ab1dd4ebb89ba1.jpeg,17683940_2370,17683940_2370.jpeg,Same,0
3396,2023-03-18#pto#avant#0000024617978#7dc3f6433d981164698590205df4f98c.jpeg,24617978,2023-03-18#pto#apres#0000024617978#5e867a8e4017a13b666f4e4747500678.jpeg,24617978_10300,24617978_10300.jpeg,Same,0
3397,2023-03-14#pto#avant#0000018008869#74210499de98a44edea6a5a726ff9bd4.jpeg,18008869,2023-03-14#pto#apres#0000018008869#b4e787d2f884bd5a88847412cf0f40cc.jpeg,18008869_4058,18008869_4058.jpeg,Not same,1
3398,2023-03-16#pto#avant#0000009125491#77db6eeb2301de166d96145c6b895c63.jpeg,9125491,2023-03-16#pto#apres#0000009125491#4b2d81a33973ac52bbbcbae4724ae375.jpeg,9125491_221,9125491_221.jpeg,Same,0
3399,2023-03-13#pto#avant#0000017996220#f75818d8e3d8bfd69081ee5f0059b28f.jpeg,17996220,2023-03-13#pto#apres#0000017996220#898dee6f42e4e31813f0f223c52abac5.jpeg,17996220_3685,17996220_3685.jpeg,Same,0
3400,2023-03-09#pto#avant#0000017698111#5e74361fea9b3b6fce2fbeb6b9f61146.jpeg,17698111,2023-03-09#pto#apres#0000017698111#ab20d4c26a3e70e05ea52aa108b49125.jpeg,17698111_2653,17698111_2653.jpeg,Same,0
3401,2023-03-17#pto#avant#0000024531363#e9da804f38b9e0ce82f1993210edc51b.jpeg,24531363,2023-03-17#pto#apres#0000024531363#885af531eaab69cd6cec4e5e428d099b.jpeg,24531363_9848,24531363_9848.jpeg,Not same,1
3402,2023-03-18#pto#avant#0000021087864#82f6d24f81dd74989a4dc8b78e82afa8.jpeg,21087864,2023-03-18#pto#apres#0000021087864#7d18aa425c1c2fc867ac17c6f6bcd26a.jpeg,21087864_4861,21087864_4861.jpeg,Same,0
3403,2023-03-17#pto#avant#0000009173908#1a7de6dad6e49fb33a942a75ee35bf60.jpeg,9173908,2023-03-17#pto#apres#0000009173908#2d4f0c52d204bd685259977c1e3ac34f.jpeg,9173908_495,9173908_495.jpeg,Same,0
3404,2023-03-11#pto#avant#0000023799667#85da2b7496594cb1663d7fba7d427399.jpeg,23799667,2023-03-11#pto#apres#0000023799667#3b114d3ee62bbe18d492ab8972e28c3f.jpeg,23799667_7405,23799667_7405.jpeg,Same,0
3405,2023-03-15#pto#avant#0000019235680#6da4434244954de50b6dabecc4907f52.jpeg,19235680,2023-03-15#pto#apres#0000019235680#65cad06f8aca5d40fe6b70e8fc445e29.jpeg,19235680_4409,19235680_4409.jpeg,Same,0
3406,2023-03-10#pto#avant#0000001447823#a8978e816a010dc2aa3a75b49a4a5796.jpeg,1447823,2023-03-10#pto#apres#0000001447823#22c998d789a7707550c364a07f27343e.jpeg,1447823_23,1447823_23.jpeg,Same,0
3407,2023-03-09#pto#avant#0000023906545#20bb834a6d449ebe94b56fa71c124980.jpeg,23906545,2023-03-09#pto#apres#0000023906545#99eceb129b53feb1346f6bb683e03bbe.jpeg,23906545_8631,23906545_8631.jpeg,Same,0
3408,2023-03-17#pto#avant#0000017694823#8c9e6c9e2fd82cb189e665b6da7b9e80.jpeg,17694823,2023-03-17#pto#apres#0000017694823#aaafac271695fee9764bee6f277cc137.jpeg,17694823_2579,17694823_2579.jpeg,Same,0
3409,2023-03-11#pto#avant#0000017675962#57bf29036f461c13ff427a2be3a66b5f.jpeg,17675962,2023-03-11#pto#apres#0000017675962#4fddf563824fe527033b295cd54d1763.jpeg,17675962_2231,17675962_2231.jpeg,Same,0
3410,2023-03-09#pto#avant#0000009185059#9b09c7c63c01b30a8c352c2b60944d9f.jpeg,9185059,2023-03-09#pto#apres#0000009185059#fe62332c73fafd9cb95dcce42a2198ed.jpeg,9185059_671,9185059_671.jpeg,Same,0
3411,2023-03-21#pto#avant#0000029551878#3d000ebd60df0213aeca2029a2be5e11.jpeg,29551878,2023-03-21#pto#apres#0000029551878#8de8fe0b43e767e5044ea7d2d92e4425.jpeg,29551878_11205,29551878_11205.jpeg,Same,0
3412,2023-03-09#pto#avant#0000024615671#ee2a7d794bb3198487a437b4ccb15cf0.jpeg,24615671,2023-03-09#pto#apres#0000024615671#74e915b099738052f7bd58da989fdaa3.jpeg,24615671_10273,24615671_10273.jpeg,Same,0
3413,2023-03-10#pto#avant#0000023246473#fbdd7bf6022a7db56ba008dd71c69263.jpeg,23246473,2023-03-10#pto#apres#0000023246473#441dce12468f24781447942e54132dd2.jpeg,23246473_6211,23246473_6211.jpeg,Same,0
3414,2023-03-10#pto#avant#0000023951125#51a5dc66764195b2744af829f4d2f384.jpeg,23951125,2023-03-10#pto#apres#0000023951125#6614eb56e72bac9b5d8ad4c7f170b620.jpeg,23951125_8831,23951125_8831.jpeg,Same,0
3415,2023-03-11#pto#avant#0000015175527#3805be9d330acd6add80c339fef13453.jpeg,15175527,2023-03-11#pto#apres#0000015175527#555cba2e8bd0382660bf27e656b5a8f1.jpeg,15175527_1484,15175527_1484.jpeg,Same,0
3416,2023-03-17#pto#avant#0000017721158#086e73c9d1dcbf401d2f54a940f0dd5f.jpeg,17721158,2023-03-17#pto#apres#0000017721158#1593f98da312fd5e8befd9cc4d5ef03f.jpeg,17721158_3166,17721158_3166.jpeg,Same,0
3417,2023-03-10#pto#avant#0000001446334#a684c3596d55740e3f60fa72d832d6e0.jpeg,1446334,2023-03-10#pto#apres#0000001446334#7bce16b408a968bb76160a359713fa95.jpeg,1446334_7,1446334_7.jpeg,Same,0
3418,2023-03-10#pto#avant#0000017642407#8dc2cc26528a4c745278f0e1adff67ec.jpeg,17642407,2023-03-10#pto#apres#0000017642407#08209baf85b9ff3de330565b3c4ea9c8.jpeg,17642407_1918,17642407_1918.jpeg,Same,0
3419,2023-03-13#pto#avant#0000018002741#d2ef7c8dc6ed08bf67797410a47676ac.jpeg,18002741,2023-03-13#pto#apres#0000018002741#daf6c752cc8b1eba3d8c066155084c36.jpeg,18002741_3885,18002741_3885.jpeg,Same,0
3420,2023-03-13#pto#avant#0000011155407#45ba896d3b805025d7f3c4a00d8a5e8e.jpeg,11155407,2023-03-13#pto#apres#0000011155407#2b2809f55031a740bb3d5ca34cfae9c8.jpeg,11155407_969,11155407_969.jpeg,Same,0
3421,2023-03-10#pto#avant#0000023242588#aca49b6127be565ec15f35b0506649cd.jpeg,23242588,2023-03-10#pto#apres#0000023242588#4a8aa6e39eba3879afc073fda9600cce.jpeg,23242588_6141,23242588_6141.jpeg,Same,0
3422,2023-03-10#pto#avant#0000019247345#88cfe563ebe81430dc103da23de12272.jpeg,19247345,2023-03-10#pto#apres#0000019247345#136823ae8a52c67beb36b0e971fc6e85.jpeg,19247345_4460,19247345_4460.jpeg,Not enough context elements,0
3423,2023-03-10#pto#avant#0000017960559#f1ea7380e0c6364ef50cce6d15d21227.jpeg,17960559,2023-03-10#pto#apres#0000017960559#c53537be8040770d94f92cd2434a0acc.jpeg,17960559_3283,17960559_3283.jpeg,Same,0
