,path_x,numint,path_y,nom_ls,gs_uri,label
555,/home/jupyter/tmp_avant/24651970_10771_augmented_avant913.jpg,24651970,/home/jupyter/tmp_apres/24651970_10771_augmented_apres913.jpg,24651970_10771,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24651970_10771_aug.jpeg,Not enough context elements
556,/home/jupyter/tmp_avant/23840074_8208_augmented_avant84.jpg,23840074,/home/jupyter/tmp_apres/23840074_8208_augmented_apres84.jpg,23840074_8208,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23840074_8208_aug.jpeg,Not same
557,/home/jupyter/tmp_avant/23951097_8830_augmented_avant369.jpg,23951097,/home/jupyter/tmp_apres/23951097_8830_augmented_apres369.jpg,23951097_8830,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23951097_8830_aug.jpeg,Not enough context elements
558,/home/jupyter/tmp_avant/29488159_10884_augmented_avant921.jpg,29488159,/home/jupyter/tmp_apres/29488159_10884_augmented_apres921.jpg,29488159_10884,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29488159_10884_aug.jpeg,Not same
559,/home/jupyter/tmp_avant/17708222_2822_augmented_avant207.jpg,17708222,/home/jupyter/tmp_apres/17708222_2822_augmented_apres207.jpg,17708222_2822,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17708222_2822_aug.jpeg,Not enough context elements
560,/home/jupyter/tmp_avant/24241041_9278_augmented_avant22.jpg,24241041,/home/jupyter/tmp_apres/24241041_9278_augmented_apres22.jpg,24241041_9278,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24241041_9278_aug.jpeg,Not same
561,/home/jupyter/tmp_avant/24176233_9110_augmented_avant64.jpg,24176233,/home/jupyter/tmp_apres/24176233_9110_augmented_apres64.jpg,24176233_9110,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24176233_9110_aug.jpeg,Not enough context elements
562,/home/jupyter/tmp_avant/24238686_9264_augmented_avant927.jpg,24238686,/home/jupyter/tmp_apres/24238686_9264_augmented_apres927.jpg,24238686_9264,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24238686_9264_aug.jpeg,Not enough context elements
563,/home/jupyter/tmp_avant/23820876_7844_augmented_avant298.jpg,23820876,/home/jupyter/tmp_apres/23820876_7844_augmented_apres298.jpg,23820876_7844,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23820876_7844_aug.jpeg,Not same
564,/home/jupyter/tmp_avant/18008830_4053_augmented_avant62.jpg,18008830,/home/jupyter/tmp_apres/18008830_4053_augmented_apres62.jpg,18008830_4053,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18008830_4053_aug.jpeg,Not same
565,/home/jupyter/tmp_avant/9112854_207_augmented_avant435.jpg,9112854,/home/jupyter/tmp_apres/9112854_207_augmented_apres435.jpg,9112854_207,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9112854_207_aug.jpeg,Not enough context elements
566,/home/jupyter/tmp_avant/22657979_5390_augmented_avant585.jpg,22657979,/home/jupyter/tmp_apres/22657979_5390_augmented_apres585.jpg,22657979_5390,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22657979_5390_aug.jpeg,Not same
567,/home/jupyter/tmp_avant/24282204_9644_augmented_avant929.jpg,24282204,/home/jupyter/tmp_apres/24282204_9644_augmented_apres929.jpg,24282204_9644,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24282204_9644_aug.jpeg,Not enough context elements
568,/home/jupyter/tmp_avant/21173394_5148_augmented_avant1118.jpg,21173394,/home/jupyter/tmp_apres/21173394_5148_augmented_apres1118.jpg,21173394_5148,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21173394_5148_aug.jpeg,Not enough context elements
569,/home/jupyter/tmp_avant/23245392_6193_augmented_avant511.jpg,23245392,/home/jupyter/tmp_apres/23245392_6193_augmented_apres511.jpg,23245392_6193,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23245392_6193_aug.jpeg,Not same
570,/home/jupyter/tmp_avant/17996786_3714_augmented_avant554.jpg,17996786,/home/jupyter/tmp_apres/17996786_3714_augmented_apres554.jpg,17996786_3714,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17996786_3714_aug.jpeg,Not same
571,/home/jupyter/tmp_avant/19937307_4595_augmented_avant144.jpg,19937307,/home/jupyter/tmp_apres/19937307_4595_augmented_apres144.jpg,19937307_4595,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19937307_4595_aug.jpeg,Not enough context elements
572,/home/jupyter/tmp_avant/19942615_4622_augmented_avant1095.jpg,19942615,/home/jupyter/tmp_apres/19942615_4622_augmented_apres1095.jpg,19942615_4622,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19942615_4622_aug.jpeg,Not enough context elements
573,/home/jupyter/tmp_avant/17698680_2664_augmented_avant285.jpg,17698680,/home/jupyter/tmp_apres/17698680_2664_augmented_apres285.jpg,17698680_2664,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17698680_2664_aug.jpeg,Not enough context elements
574,/home/jupyter/tmp_avant/4082099_161_augmented_avant973.jpg,4082099,/home/jupyter/tmp_apres/4082099_161_augmented_apres973.jpg,4082099_161,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/4082099_161_aug.jpeg,Not enough context elements
575,/home/jupyter/tmp_avant/23943002_8779_augmented_avant734.jpg,23943002,/home/jupyter/tmp_apres/23943002_8779_augmented_apres734.jpg,23943002_8779,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23943002_8779_aug.jpeg,Not same
576,/home/jupyter/tmp_avant/24522564_9817_augmented_avant961.jpg,24522564,/home/jupyter/tmp_apres/24522564_9817_augmented_apres961.jpg,24522564_9817,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24522564_9817_aug.jpeg,Not same
577,/home/jupyter/tmp_avant/23188587_5650_augmented_avant819.jpg,23188587,/home/jupyter/tmp_apres/23188587_5650_augmented_apres819.jpg,23188587_5650,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23188587_5650_aug.jpeg,Not enough context elements
578,/home/jupyter/tmp_avant/19256629_4488_augmented_avant1085.jpg,19256629,/home/jupyter/tmp_apres/19256629_4488_augmented_apres1085.jpg,19256629_4488,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19256629_4488_aug.jpeg,Not enough context elements
579,/home/jupyter/tmp_avant/23779408_7209_augmented_avant547.jpg,23779408,/home/jupyter/tmp_apres/23779408_7209_augmented_apres547.jpg,23779408_7209,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23779408_7209_aug.jpeg,Not same
580,/home/jupyter/tmp_avant/23811371_7632_augmented_avant315.jpg,23811371,/home/jupyter/tmp_apres/23811371_7632_augmented_apres315.jpg,23811371_7632,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23811371_7632_aug.jpeg,Not same
581,/home/jupyter/tmp_avant/17682383_2333_augmented_avant36.jpg,17682383,/home/jupyter/tmp_apres/17682383_2333_augmented_apres36.jpg,17682383_2333,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17682383_2333_aug.jpeg,Not same
582,/home/jupyter/tmp_avant/24626848_10468_augmented_avant1148.jpg,24626848,/home/jupyter/tmp_apres/24626848_10468_augmented_apres1148.jpg,24626848_10468,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24626848_10468_aug.jpeg,Not enough context elements
583,/home/jupyter/tmp_avant/29476680_10843_augmented_avant1138.jpg,29476680,/home/jupyter/tmp_apres/29476680_10843_augmented_apres1138.jpg,29476680_10843,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29476680_10843_aug.jpeg,Not same
584,/home/jupyter/tmp_avant/9164891_327_augmented_avant499.jpg,9164891,/home/jupyter/tmp_apres/9164891_327_augmented_apres499.jpg,9164891_327,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9164891_327_aug.jpeg,Not same
585,/home/jupyter/tmp_avant/24584959_9998_augmented_avant1195.jpg,24584959,/home/jupyter/tmp_apres/24584959_9998_augmented_apres1195.jpg,24584959_9998,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24584959_9998_aug.jpeg,Not enough context elements
586,/home/jupyter/tmp_avant/1446565_11_augmented_avant977.jpg,1446565,/home/jupyter/tmp_apres/1446565_11_augmented_apres977.jpg,1446565_11,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/1446565_11_aug.jpeg,Not same
587,/home/jupyter/tmp_avant/19261553_4501_augmented_avant1009.jpg,19261553,/home/jupyter/tmp_apres/19261553_4501_augmented_apres1009.jpg,19261553_4501,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19261553_4501_aug.jpeg,Not enough context elements
588,/home/jupyter/tmp_avant/9189482_804_augmented_avant1196.jpg,9189482,/home/jupyter/tmp_apres/9189482_804_augmented_apres1196.jpg,9189482_804,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9189482_804_aug.jpeg,Not enough context elements
589,/home/jupyter/tmp_avant/23751738_7094_augmented_avant3.jpg,23751738,/home/jupyter/tmp_apres/23751738_7094_augmented_apres3.jpg,23751738_7094,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23751738_7094_aug.jpeg,Not same
590,/home/jupyter/tmp_avant/19247345_4460_augmented_avant784.jpg,19247345,/home/jupyter/tmp_apres/19247345_4460_augmented_apres784.jpg,19247345_4460,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19247345_4460_aug.jpeg,Not enough context elements
591,/home/jupyter/tmp_avant/23789859_7274_augmented_avant1140.jpg,23789859,/home/jupyter/tmp_apres/23789859_7274_augmented_apres1140.jpg,23789859_7274,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23789859_7274_aug.jpeg,Not same
592,/home/jupyter/tmp_avant/29564101_11338_augmented_avant1177.jpg,29564101,/home/jupyter/tmp_apres/29564101_11338_augmented_apres1177.jpg,29564101_11338,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29564101_11338_aug.jpeg,Not same
593,/home/jupyter/tmp_avant/22624538_5272_augmented_avant750.jpg,22624538,/home/jupyter/tmp_apres/22624538_5272_augmented_apres750.jpg,22624538_5272,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22624538_5272_aug.jpeg,Not enough context elements
594,/home/jupyter/tmp_avant/23976504_9006_augmented_avant439.jpg,23976504,/home/jupyter/tmp_apres/23976504_9006_augmented_apres439.jpg,23976504_9006,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23976504_9006_aug.jpeg,Not same
595,/home/jupyter/tmp_avant/24623009_10380_augmented_avant731.jpg,24623009,/home/jupyter/tmp_apres/24623009_10380_augmented_apres731.jpg,24623009_10380,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24623009_10380_aug.jpeg,Not enough context elements
596,/home/jupyter/tmp_avant/24256316_9382_augmented_avant421.jpg,24256316,/home/jupyter/tmp_apres/24256316_9382_augmented_apres421.jpg,24256316_9382,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24256316_9382_aug.jpeg,Not same
597,/home/jupyter/tmp_avant/24213881_9163_augmented_avant716.jpg,24213881,/home/jupyter/tmp_apres/24213881_9163_augmented_apres716.jpg,24213881_9163,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24213881_9163_aug.jpeg,Not same
598,/home/jupyter/tmp_avant/17696677_2628_augmented_avant1044.jpg,17696677,/home/jupyter/tmp_apres/17696677_2628_augmented_apres1044.jpg,17696677_2628,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17696677_2628_aug.jpeg,Not enough context elements
599,/home/jupyter/tmp_avant/9186396_718_augmented_avant335.jpg,9186396,/home/jupyter/tmp_apres/9186396_718_augmented_apres335.jpg,9186396_718,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9186396_718_aug.jpeg,Not enough context elements
600,/home/jupyter/tmp_avant/29542279_11133_augmented_avant1159.jpg,29542279,/home/jupyter/tmp_apres/29542279_11133_augmented_apres1159.jpg,29542279_11133,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29542279_11133_aug.jpeg,Not enough context elements
601,/home/jupyter/tmp_avant/24623417_10391_augmented_avant1144.jpg,24623417,/home/jupyter/tmp_apres/24623417_10391_augmented_apres1144.jpg,24623417_10391,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24623417_10391_aug.jpeg,Not enough context elements
602,/home/jupyter/tmp_avant/24258377_9414_augmented_avant274.jpg,24258377,/home/jupyter/tmp_apres/24258377_9414_augmented_apres274.jpg,24258377_9414,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24258377_9414_aug.jpeg,Not same
603,/home/jupyter/tmp_avant/21177868_5170_augmented_avant310.jpg,21177868,/home/jupyter/tmp_apres/21177868_5170_augmented_apres310.jpg,21177868_5170,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21177868_5170_aug.jpeg,Not enough context elements
604,/home/jupyter/tmp_avant/23804604_7493_augmented_avant584.jpg,23804604,/home/jupyter/tmp_apres/23804604_7493_augmented_apres584.jpg,23804604_7493,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23804604_7493_aug.jpeg,Not same
605,/home/jupyter/tmp_avant/23776994_7188_augmented_avant484.jpg,23776994,/home/jupyter/tmp_apres/23776994_7188_augmented_apres484.jpg,23776994_7188,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23776994_7188_aug.jpeg,Not enough context elements
606,/home/jupyter/tmp_avant/17669678_2148_augmented_avant807.jpg,17669678,/home/jupyter/tmp_apres/17669678_2148_augmented_apres807.jpg,17669678_2148,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17669678_2148_aug.jpeg,Not enough context elements
607,/home/jupyter/tmp_avant/23855713_8412_augmented_avant872.jpg,23855713,/home/jupyter/tmp_apres/23855713_8412_augmented_apres872.jpg,23855713_8412,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23855713_8412_aug.jpeg,Not same
608,/home/jupyter/tmp_avant/18017007_4172_augmented_avant1133.jpg,18017007,/home/jupyter/tmp_apres/18017007_4172_augmented_apres1133.jpg,18017007_4172,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18017007_4172_aug.jpeg,Not enough context elements
609,/home/jupyter/tmp_avant/17707451_2799_augmented_avant410.jpg,17707451,/home/jupyter/tmp_apres/17707451_2799_augmented_apres410.jpg,17707451_2799,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17707451_2799_aug.jpeg,Not enough context elements
610,/home/jupyter/tmp_avant/20753912_4803_augmented_avant1042.jpg,20753912,/home/jupyter/tmp_apres/20753912_4803_augmented_apres1042.jpg,20753912_4803,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/20753912_4803_aug.jpeg,Not enough context elements
611,/home/jupyter/tmp_avant/23839755_8197_augmented_avant630.jpg,23839755,/home/jupyter/tmp_apres/23839755_8197_augmented_apres630.jpg,23839755_8197,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23839755_8197_aug.jpeg,Not same
612,/home/jupyter/tmp_avant/17662451_2077_augmented_avant224.jpg,17662451,/home/jupyter/tmp_apres/17662451_2077_augmented_apres224.jpg,17662451_2077,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17662451_2077_aug.jpeg,Not enough context elements
613,/home/jupyter/tmp_avant/11217475_1016_augmented_avant579.jpg,11217475,/home/jupyter/tmp_apres/11217475_1016_augmented_apres579.jpg,11217475_1016,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11217475_1016_aug.jpeg,Not same
614,/home/jupyter/tmp_avant/23958114_8881_augmented_avant471.jpg,23958114,/home/jupyter/tmp_apres/23958114_8881_augmented_apres471.jpg,23958114_8881,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23958114_8881_aug.jpeg,Not enough context elements
615,/home/jupyter/tmp_avant/19207597_4310_augmented_avant488.jpg,19207597,/home/jupyter/tmp_apres/19207597_4310_augmented_apres488.jpg,19207597_4310,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19207597_4310_aug.jpeg,Not enough context elements
616,/home/jupyter/tmp_avant/24209461_9160_augmented_avant1229.jpg,24209461,/home/jupyter/tmp_apres/24209461_9160_augmented_apres1229.jpg,24209461_9160,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24209461_9160_aug.jpeg,Not same
617,/home/jupyter/tmp_avant/23814319_7706_augmented_avant788.jpg,23814319,/home/jupyter/tmp_apres/23814319_7706_augmented_apres788.jpg,23814319_7706,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23814319_7706_aug.jpeg,Not enough context elements
618,/home/jupyter/tmp_avant/23790724_7291_augmented_avant1024.jpg,23790724,/home/jupyter/tmp_apres/23790724_7291_augmented_apres1024.jpg,23790724_7291,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23790724_7291_aug.jpeg,Not same
619,/home/jupyter/tmp_avant/23902298_8620_augmented_avant202.jpg,23902298,/home/jupyter/tmp_apres/23902298_8620_augmented_apres202.jpg,23902298_8620,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23902298_8620_aug.jpeg,Not enough context elements
620,/home/jupyter/tmp_avant/23815515_7728_augmented_avant478.jpg,23815515,/home/jupyter/tmp_apres/23815515_7728_augmented_apres478.jpg,23815515_7728,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23815515_7728_aug.jpeg,Not enough context elements
621,/home/jupyter/tmp_avant/23957778_8877_augmented_avant612.jpg,23957778,/home/jupyter/tmp_apres/23957778_8877_augmented_apres612.jpg,23957778_8877,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23957778_8877_aug.jpeg,Not enough context elements
622,/home/jupyter/tmp_avant/24272749_9563_augmented_avant835.jpg,24272749,/home/jupyter/tmp_apres/24272749_9563_augmented_apres835.jpg,24272749_9563,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24272749_9563_aug.jpeg,Not enough context elements
623,/home/jupyter/tmp_avant/17660883_2057_augmented_avant1038.jpg,17660883,/home/jupyter/tmp_apres/17660883_2057_augmented_apres1038.jpg,17660883_2057,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17660883_2057_aug.jpeg,Not enough context elements
624,/home/jupyter/tmp_avant/18008973_4062_augmented_avant754.jpg,18008973,/home/jupyter/tmp_apres/18008973_4062_augmented_apres754.jpg,18008973_4062,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18008973_4062_aug.jpeg,Not same
625,/home/jupyter/tmp_avant/23804501_7488_augmented_avant696.jpg,23804501,/home/jupyter/tmp_apres/23804501_7488_augmented_apres696.jpg,23804501_7488,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23804501_7488_aug.jpeg,Not same
626,/home/jupyter/tmp_avant/29503659_10939_augmented_avant818.jpg,29503659,/home/jupyter/tmp_apres/29503659_10939_augmented_apres818.jpg,29503659_10939,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29503659_10939_aug.jpeg,Not same
627,/home/jupyter/tmp_avant/4084188_180_augmented_avant1011.jpg,4084188,/home/jupyter/tmp_apres/4084188_180_augmented_apres1011.jpg,4084188_180,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/4084188_180_aug.jpeg,Not same
628,/home/jupyter/tmp_avant/23261888_6554_augmented_avant764.jpg,23261888,/home/jupyter/tmp_apres/23261888_6554_augmented_apres764.jpg,23261888_6554,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23261888_6554_aug.jpeg,Not same
629,/home/jupyter/tmp_avant/24247993_9318_augmented_avant986.jpg,24247993,/home/jupyter/tmp_apres/24247993_9318_augmented_apres986.jpg,24247993_9318,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24247993_9318_aug.jpeg,Not enough context elements
630,/home/jupyter/tmp_avant/15839847_1666_augmented_avant1076.jpg,15839847,/home/jupyter/tmp_apres/15839847_1666_augmented_apres1076.jpg,15839847_1666,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15839847_1666_aug.jpeg,Not same
631,/home/jupyter/tmp_avant/23264116_6598_augmented_avant1216.jpg,23264116,/home/jupyter/tmp_apres/23264116_6598_augmented_apres1216.jpg,23264116_6598,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23264116_6598_aug.jpeg,Not same
632,/home/jupyter/tmp_avant/29551464_11197_augmented_avant936.jpg,29551464,/home/jupyter/tmp_apres/29551464_11197_augmented_apres936.jpg,29551464_11197,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29551464_11197_aug.jpeg,Not enough context elements
633,/home/jupyter/tmp_avant/17662506_2079_augmented_avant642.jpg,17662506,/home/jupyter/tmp_apres/17662506_2079_augmented_apres642.jpg,17662506_2079,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17662506_2079_aug.jpeg,Not same
634,/home/jupyter/tmp_avant/24498337_9761_augmented_avant934.jpg,24498337,/home/jupyter/tmp_apres/24498337_9761_augmented_apres934.jpg,24498337_9761,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24498337_9761_aug.jpeg,Not same
635,/home/jupyter/tmp_avant/11226541_1076_augmented_avant866.jpg,11226541,/home/jupyter/tmp_apres/11226541_1076_augmented_apres866.jpg,11226541_1076,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11226541_1076_aug.jpeg,Not enough context elements
636,/home/jupyter/tmp_avant/23811244_7630_augmented_avant209.jpg,23811244,/home/jupyter/tmp_apres/23811244_7630_augmented_apres209.jpg,23811244_7630,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23811244_7630_aug.jpeg,Not enough context elements
637,/home/jupyter/tmp_avant/23250133_6289_augmented_avant1175.jpg,23250133,/home/jupyter/tmp_apres/23250133_6289_augmented_apres1175.jpg,23250133_6289,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23250133_6289_aug.jpeg,Not enough context elements
638,/home/jupyter/tmp_avant/23942271_8775_augmented_avant583.jpg,23942271,/home/jupyter/tmp_apres/23942271_8775_augmented_apres583.jpg,23942271_8775,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23942271_8775_aug.jpeg,Not enough context elements
639,/home/jupyter/tmp_avant/24225125_9193_augmented_avant1049.jpg,24225125,/home/jupyter/tmp_apres/24225125_9193_augmented_apres1049.jpg,24225125_9193,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24225125_9193_aug.jpeg,Not same
640,/home/jupyter/tmp_avant/29564101_11339_augmented_avant776.jpg,29564101,/home/jupyter/tmp_apres/29564101_11339_augmented_apres776.jpg,29564101_11339,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29564101_11339_aug.jpeg,Not same
641,/home/jupyter/tmp_avant/17683542_2359_augmented_avant979.jpg,17683542,/home/jupyter/tmp_apres/17683542_2359_augmented_apres979.jpg,17683542_2359,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17683542_2359_aug.jpeg,Not same
642,/home/jupyter/tmp_avant/23238931_6062_augmented_avant395.jpg,23238931,/home/jupyter/tmp_apres/23238931_6062_augmented_apres395.jpg,23238931_6062,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23238931_6062_aug.jpeg,Not enough context elements
643,/home/jupyter/tmp_avant/17686020_2418_augmented_avant1105.jpg,17686020,/home/jupyter/tmp_apres/17686020_2418_augmented_apres1105.jpg,17686020_2418,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17686020_2418_aug.jpeg,Not enough context elements
644,/home/jupyter/tmp_avant/21177972_5171_augmented_avant1100.jpg,21177972,/home/jupyter/tmp_apres/21177972_5171_augmented_apres1100.jpg,21177972_5171,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21177972_5171_aug.jpeg,Not enough context elements
645,/home/jupyter/tmp_avant/12418907_1228_augmented_avant1151.jpg,12418907,/home/jupyter/tmp_apres/12418907_1228_augmented_apres1151.jpg,12418907_1228,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/12418907_1228_aug.jpeg,Not same
646,/home/jupyter/tmp_avant/23266069_6640_augmented_avant159.jpg,23266069,/home/jupyter/tmp_apres/23266069_6640_augmented_apres159.jpg,23266069_6640,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23266069_6640_aug.jpeg,Not enough context elements
